Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_193756,   26.52,       26.76,      988.468081450608,    988.8924258481841
20220906_193758,   26.52,       26.76,      988.468081450608,    988.9009239167646
20220906_193801,   26.52,       26.76,      988.4470066772587,    988.8793933918877
20220906_193804,   26.52,       26.76,      988.4510241129271,    988.9097073940939
20220906_193807,   26.53,       26.75,      988.4801339694587,    988.884254656877
20220906_193810,   26.53,       26.75,      988.4761164575701,    988.8712223029756
20220906_193813,   26.52,       26.76,      988.4336578571374,    988.8751444221685
20220906_193815,   26.51,       26.75,      988.4429892471967,    988.8451576127313
20220906_193818,   26.52,       26.76,      988.468081450608,    988.8924258481841
20220906_193821,   26.52,       26.76,      988.4603555035205,    988.8836423691574
20220906_193824,   26.53,       26.75,      988.4494183856913,    988.9060702673039
20220906_193827,   26.52,       26.76,      988.4777218800513,    988.9663713664347
20220906_193829,   26.52,       26.76,      988.4187030490116,    988.9227399153417
20220906_193832,   26.52,       26.76,      988.4510241129271,    988.9012092341233
20220906_193835,   26.52,       26.75,      988.4470066772587,    988.8972870166313
20220906_193838,   26.51,       26.76,      988.4696867974016,    988.9533389282667
20220906_193841,   26.52,       26.76,      988.4603555035205,    988.9533389282667
20220906_193844,   26.52,       26.75,      988.4737043359231,    988.8930379549424
20220906_193846,   26.52,       26.76,      988.4603555035205,    988.9054583103333
20220906_193849,   26.51,       26.76,      988.4429892471967,    988.9054583103333
20220906_193852,   26.51,       26.75,      988.4429892471967,    988.8669733477774
20220906_193855,   26.51,       26.75,      988.4963843721691,    988.8496921585721
20220906_193858,   26.52,       26.75,      988.4470066772587,    988.9060702673039
20220906_193901,   26.51,       26.75,      988.448612103656,    988.8669733477774
20220906_193903,   26.52,       26.75,      988.4737043359231,    988.8845398542187
20220906_193906,   26.51,       26.75,      988.444594635753,    988.9366687128183
20220906_193909,   26.51,       26.75,      988.4696867974016,    988.9366687128183
20220906_193912,   26.51,       26.75,      988.417897414864,    988.9106042718132
20220906_193915,   26.51,       26.75,      988.444594635753,    988.8800056484334
20220906_193918,   26.51,       26.75,      988.4352634359118,    988.8584754600348
20220906_193920,   26.5,       26.75,      988.4141890880464,    988.8584754600348
20220906_193923,   26.51,       26.75,      988.4963843721691,    988.9148534248899
20220906_193926,   26.51,       26.75,      988.4712918812039,    988.8584754600348
20220906_193929,   26.51,       26.75,      988.4259321393587,    988.8887889008047
20220906_193932,   26.51,       26.75,      988.4429892471967,    988.8887889008047
20220906_193935,   26.51,       26.75,      988.4045488136303,    988.9191025855183
20220906_193937,   26.51,       26.75,      988.4045488136303,    988.8800056484334
20220906_193940,   26.51,       26.75,      988.4392808551922,    988.9363841310108
20220906_193943,   26.52,       26.75,      988.468081450608,    988.9363841310108
20220906_193946,   26.52,       26.76,      988.4203090431569,    988.9403064959515
20220906_193949,   26.51,       26.75,      988.4563380192288,    988.9363841310108
20220906_193952,   26.52,       26.75,      988.4870531744664,    988.945167239505
20220906_193954,   26.52,       26.76,      988.4603555035205,    988.8751444221685
20220906_193957,   26.52,       26.75,      988.4243263703661,    988.8539410529742
20220906_194000,   26.51,       26.76,      988.461960777541,    988.9009239167646
20220906_194003,   26.52,       26.76,      988.4777218800513,    988.9142416488799
20220906_194006,   26.51,       26.76,      988.4392808551922,    988.9663713664347
20220906_194009,   26.51,       26.75,      988.4085661188448,    988.8669733477774
20220906_194011,   26.51,       26.75,      988.4963843721691,    988.8451576127313
20220906_194014,   26.51,       26.76,      988.4563380192288,    988.9357724424422
20220906_194017,   26.52,       26.76,      988.4510241129271,    988.9357724424422
20220906_194020,   26.51,       26.76,      988.402942967944,    988.9272740694894
20220906_194023,   26.51,       26.76,      988.4162917215541,    988.9357724424422
20220906_194026,   26.52,       26.76,      988.4413835956489,    988.8881768252194
20220906_194028,   26.51,       26.76,      988.4296404813051,    988.8836423691574
20220906_194031,   26.52,       26.75,      988.4470066772587,    988.9233517536981
20220906_194034,   26.51,       26.76,      988.4696867974016,    988.8924258481841
20220906_194037,   26.52,       26.75,      988.4777218800513,    988.9494165141759
20220906_194040,   26.52,       26.76,      988.4777218800513,    988.9184907783356
20220906_194043,   26.52,       26.76,      988.4814303872989,    988.9184907783356
20220906_194046,   26.52,       26.76,      988.4777218800513,    988.8706098654684
20220906_194048,   26.52,       26.76,      988.4737043359231,    988.9272740694894
20220906_194051,   26.52,       26.76,      988.4510241129271,    988.9315232521903
20220906_194054,   26.52,       26.76,      988.4336578571374,    988.926989059898
20220906_194057,   26.52,       26.76,      988.4777218800513,    988.9227399153417
20220906_194100,   26.52,       26.76,      988.4870531744664,    988.8793933918877
20220906_194103,   26.52,       26.76,      988.4454009878673,    988.9315232521903
20220906_194105,   26.53,       26.76,      988.4494183856913,    988.9575882174591
20220906_194108,   26.53,       26.76,      988.4667848762189,    988.9488049753958
20220906_194111,   26.52,       26.76,      988.4510241129271,    988.9227399153417
20220906_194114,   26.52,       26.76,      988.4109775082964,    988.8878913539771
20220906_194117,   26.53,       26.76,      988.529512675018,    988.9272740694894
20220906_194120,   26.53,       26.75,      988.4934830688394,    988.884254656877
20220906_194123,   26.51,       26.76,      988.4696867974016,    988.9097073940939
20220906_194125,   26.52,       26.77,      988.4454009878673,    988.9182055842657
20220906_194128,   26.52,       26.76,      988.4777218800513,    988.9139564854048
20220906_194131,   26.52,       26.76,      988.4814303872989,    988.9139564854048
20220906_194134,   26.53,       26.76,      988.5068321743612,    988.9618375142023
20220906_194137,   26.52,       26.76,      988.4987969392683,    988.8706098654684
20220906_194140,   26.52,       26.75,      988.4603555035205,    988.9321349095854
20220906_194142,   26.52,       26.76,      988.454732520058,    988.9533389282667
20220906_194145,   26.53,       26.76,      988.4627674185602,    988.9272740694894
20220906_194148,   26.52,       26.76,      988.4510241129271,    988.8966748786992
20220906_194151,   26.51,       26.75,      988.4696867974016,    988.945167239505
20220906_194154,   26.52,       26.75,      988.4603555035205,    988.9148534248899
20220906_194157,   26.51,       26.75,      988.4926757799316,    988.9148534248899
20220906_194159,   26.51,       26.74,      988.4563380192288,    988.8763686320103
20220906_194202,   26.51,       26.75,      988.4392808551922,    988.8845398542187
20220906_194205,   26.51,       26.75,      988.5060245264679,    988.9148534248899
20220906_194208,   26.51,       26.75,      988.4753094575664,    988.9278856957114
20220906_194211,   26.51,       26.75,      988.461960777541,    988.9366687128183
20220906_194214,   26.52,       26.75,      988.4643729934188,    988.9018211599209
20220906_194217,   26.51,       26.74,      988.4846405131402,    988.9024328448154
20220906_194219,   26.51,       26.75,      988.4352634359118,    988.9106042718132
20220906_194222,   26.51,       26.74,      988.4830355817151,    988.9327463260746
20220906_194225,   26.5,       26.74,      988.4542347784164,    988.9588106921912
20220906_194228,   26.51,       26.75,      988.4846405131402,    988.9236364893897
20220906_194231,   26.51,       26.75,      988.4846405131402,    988.9278856957114
20220906_194234,   26.5,       26.74,      988.4902628500122,    988.9284970810309
20220906_194237,   26.5,       26.74,      988.4542347784164,    988.963344082021
20220906_194239,   26.51,       26.75,      988.4979891512168,    988.9366687128183
20220906_194242,   26.5,       26.74,      988.4769143162234,    988.9242478435397
20220906_194245,   26.51,       26.74,      988.4979891512168,    988.9415292079175
20220906_194248,   26.51,       26.74,      988.4846405131402,    988.9154649599967
20220906_194251,   26.49,       26.74,      988.4518221674998,    988.9242478435397
20220906_194254,   26.5,       26.74,      988.4942805240505,    988.9024328448154
20220906_194257,   26.51,       26.74,      988.4712918812039,    988.9284970810309
20220906_194259,   26.5,       26.74,      988.4595482286043,    988.9503119966746
20220906_194302,   26.51,       26.74,      988.4886581437323,    988.9112157757509
20220906_194305,   26.5,       26.74,      988.472896702023,    988.9415292079175
20220906_194308,   26.5,       26.73,      988.4421822611926,    988.9421402025541
20220906_194311,   26.5,       26.73,      988.467583354154,    988.9118270387963
20220906_194314,   26.5,       26.73,      988.4421822611926,    988.9160762542086
20220906_194317,   26.5,       26.73,      988.4902628500122,    988.8987951266472
20220906_194320,   26.5,       26.73,      988.4555306742415,    988.8987951266472
20220906_194322,   26.5,       26.74,      988.4461997613258,    988.9199986136015
20220906_194325,   26.5,       26.74,      988.4595482286043,    988.9069665990579
20220906_194328,   26.5,       26.73,      988.486245181582,    988.9421402025541
20220906_194331,   26.5,       26.73,      988.4688790934307,    988.9160762542086
20220906_194334,   26.49,       26.73,      988.4384738045089,    988.9118270387963
20220906_194337,   26.49,       26.74,      988.4785189119025,    988.9330306339975
20220906_194340,   26.5,       26.73,      988.5129421591213,    988.9030442888146
20220906_194342,   26.5,       26.74,      988.5036113899414,    988.9199986136015
20220906_194345,   26.5,       26.73,      988.41950284519,    988.9421402025541
20220906_194348,   26.49,       26.73,      988.4384738045089,    988.9509228103575
20220906_194351,   26.5,       26.73,      988.4328513001878,    988.8727313199066
20220906_194354,   26.51,       26.73,      988.511337795434,    988.9291082254551
20220906_194357,   26.5,       26.74,      988.4822275187603,    988.9330306339975
20220906_194400,   26.49,       26.74,      988.4251254476582,    988.9503119966746
20220906_194402,   26.5,       26.73,      988.4461997613258,    988.8639484277469
20220906_194405,   26.5,       26.74,      988.4688790934307,    988.9675934792482
20220906_194408,   26.5,       26.74,      988.5262906571015,    988.963344082021
20220906_194411,   26.5,       26.74,      988.4635657885751,    988.9415292079175
20220906_194414,   26.5,       26.74,      988.4595482286043,    988.9330306339975
20220906_194417,   26.5,       26.74,      988.4595482286043,    988.9066819833685
20220906_194420,   26.5,       26.74,      988.472896702023,    988.9415292079175
20220906_194422,   26.5,       26.74,      988.4635657885751,    988.9460626602458
20220906_194425,   26.5,       26.75,      988.486245181582,    988.9106042718132
20220906_194428,   26.51,       26.74,      988.5246864457916,    988.9588106921912
20220906_194431,   26.51,       26.74,      988.4979891512168,    988.9199986136015
20220906_194434,   26.51,       26.73,      988.5020068360387,    988.9248589567975
20220906_194437,   26.5,       26.73,      988.4542347784164,    988.8857632203507
20220906_194440,   26.5,       26.74,      988.4595482286043,    988.9503119966746
20220906_194442,   26.5,       26.74,      988.4408862088194,    988.9330306339975
20220906_194445,   26.5,       26.73,      988.5076291182093,    988.9248589567975
20220906_194448,   26.5,       26.73,      988.49557595023,    988.9118270387963
20220906_194451,   26.5,       26.73,      988.4769143162234,    988.8857632203507
20220906_194454,   26.49,       26.73,      988.4518221674998,    988.8945459720335
20220906_194457,   26.49,       26.74,      988.501197920371,    988.9460626602458
20220906_194500,   26.5,       26.73,      988.4822275187603,    988.9336415663023
20220906_194503,   26.5,       26.73,      988.4688790934307,    988.9118270387963
20220906_194505,   26.49,       26.73,      988.4878495870487,    988.9163604421437
20220906_194508,   26.49,       26.73,      988.4534268049621,    988.9033286306326
20220906_194511,   26.49,       26.73,      988.4918672933142,    988.9206096956937
20220906_194514,   26.5,       26.73,      988.4822275187603,    988.9597053250764
20220906_194517,   26.49,       26.73,      988.501197920371,    988.9118270387963
20220906_194520,   26.5,       26.73,      988.4822275187603,    988.9206096956937
20220906_194523,   26.49,       26.73,      988.4571353466272,    988.8987951266472
20220906_194525,   26.49,       26.73,      988.4170905830308,    988.9378908806513
20220906_194528,   26.49,       26.73,      988.5145462598335,    988.9160762542086
20220906_194531,   26.5,       26.74,      988.5089243878401,    988.963344082021
20220906_194534,   26.49,       26.73,      988.5185640745584,    988.9597053250764
20220906_194537,   26.5,       26.73,      988.49557595023,    988.9030442888146
20220906_194540,   26.49,       26.74,      988.4478046239228,    988.9503119966746
20220906_194543,   26.49,       26.73,      988.4918672933142,    988.9291082254551
20220906_194545,   26.5,       26.73,      988.5089243878401,    988.9248589567975
20220906_194548,   26.49,       26.74,      988.4838318863922,    988.9460626602458
20220906_194551,   26.49,       26.74,      988.4918672933142,    988.963344082021
20220906_194554,   26.49,       26.74,      988.4704836134397,    988.9372799171808
20220906_194557,   26.5,       26.74,      988.4995936672815,    988.9981908237645
20220906_194600,   26.5,       26.74,      988.5036113899414,    988.9545613406565
20220906_194603,   26.5,       26.74,      988.5036113899414,    988.9066819833685
20220906_194605,   26.5,       26.74,      988.5209777185088,    988.8894007354866
20220906_194608,   26.49,       26.73,      988.4918672933142,    988.8900123292728
20220906_194611,   26.5,       26.74,      988.5129421591213,    988.9457785062066
20220906_194614,   26.5,       26.73,      988.4542347784164,    988.9160762542086
20220906_194617,   26.5,       26.74,      988.486245181582,    988.9069665990579
20220906_194620,   26.5,       26.74,      988.4555306742415,    988.9545613406565
20220906_194623,   26.5,       26.74,      988.4688790934307,    988.9460626602458
20220906_194626,   26.5,       26.74,      988.4328513001878,    988.9806256236925
20220906_194628,   26.5,       26.73,      988.4769143162234,    988.9682041743093
20220906_194631,   26.51,       26.74,      988.4979891512168,    988.9588106921912
20220906_194634,   26.49,       26.74,      988.4518221674998,    988.9721267303003
20220906_194637,   26.5,       26.74,      988.472896702023,    988.9415292079175
20220906_194640,   26.49,       26.74,      988.4667750217166,    988.9457785062066
20220906_194643,   26.49,       26.74,      988.4785189119025,    988.9372799171808
20220906_194646,   26.5,       26.74,      988.4822275187603,    988.9242478435397
20220906_194648,   26.5,       26.74,      988.486245181582,    988.9806256236925
20220906_194651,   26.49,       26.74,      988.4611529388246,    988.9588106921912
20220906_194654,   26.5,       26.74,      988.4902628500122,    989.0109394946556
20220906_194657,   26.5,       26.73,      988.472896702023,    988.9378908806513
20220906_194700,   26.5,       26.73,      988.480931936032,    988.9160762542086
20220906_194703,   26.5,       26.74,      988.5222728315905,    988.9199986136015
20220906_194706,   26.49,       26.73,      988.501197920371,    988.9248589567975
20220906_194709,   26.49,       26.73,      988.4534268049621,    988.9551721855055
20220906_194711,   26.5,       26.73,      988.4555306742415,    988.9509228103575
20220906_194714,   26.48,       26.74,      988.4627573860771,    988.9330306339975
20220906_194717,   26.49,       26.73,      988.4785189119025,    988.8987951266472
20220906_194720,   26.49,       26.73,      988.4704836134397,    988.9118270387963
20220906_194723,   26.49,       26.73,      988.4478046239228,    988.9466734427633
20220906_194726,   26.5,       26.73,      988.49557595023,    988.9509228103575
20220906_194729,   26.49,       26.73,      988.4745012598665,    988.8987951266472
20220906_194731,   26.5,       26.74,      988.4595482286043,    988.9372799171808
20220906_194734,   26.49,       26.73,      988.4571353466272,    988.8900123292728
20220906_194737,   26.5,       26.73,      988.486245181582,    988.9030442888146
20220906_194740,   26.5,       26.73,      988.486245181582,    988.9033286306326
20220906_194743,   26.5,       26.73,      988.516959936011,    988.8857632203507
20220906_194746,   26.5,       26.73,      988.4595482286043,    989.0030505877058
20220906_194749,   26.49,       26.73,      988.465170536631,    988.8987951266472
20220906_194751,   26.49,       26.73,      988.4437870859548,    988.9118270387963
20220906_194754,   26.5,       26.73,      988.49557595023,    988.9336415663023
20220906_194757,   26.49,       26.73,      988.5052156808661,    988.9291082254551
20220906_194800,   26.49,       26.73,      988.4704836134397,    988.9163604421437
20220906_194803,   26.49,       26.73,      988.4437870859548,    988.9421402025541
20220906_194806,   26.49,       26.73,      988.4745012598665,    988.8902968249738
20220906_194809,   26.49,       26.73,      988.4745012598665,    988.9378908806513
20220906_194812,   26.49,       26.73,      988.4518221674998,    988.9160762542086
20220906_194814,   26.5,       26.73,      988.4688790934307,    988.9727372132421
20220906_194817,   26.5,       26.74,      988.4942805240505,    988.9721267303003
20220906_194820,   26.49,       26.74,      988.4934714736461,    988.9330306339975
20220906_194823,   26.49,       26.73,      988.4384738045089,    988.963954745916
20220906_194826,   26.5,       26.73,      988.4688790934307,    988.9118270387963
20220906_194829,   26.49,       26.74,      988.501197920371,    988.9330306339975
20220906_194832,   26.49,       26.73,      988.4611529388246,    988.9206096956937
20220906_194835,   26.49,       26.73,      988.4518221674998,    988.8987951266472
20220906_194837,   26.5,       26.73,      988.4595482286043,    988.9682041743093
20220906_194840,   26.5,       26.73,      988.467583354154,    988.9378908806513
20220906_194843,   26.5,       26.73,      988.480931936032,    988.8684822717828
20220906_194846,   26.5,       26.73,      988.4688790934307,    988.9421402025541
20220906_194849,   26.49,       26.73,      988.465170536631,    988.9421402025541
20220906_194852,   26.49,       26.74,      988.4785189119025,    988.9112157757509
20220906_194855,   26.5,       26.74,      988.472896702023,    988.8939345903669
20220906_194858,   26.5,       26.72,      988.4635657885751,    988.9342522577251
20220906_194900,   26.49,       26.73,      988.465170536631,    988.9291082254551
20220906_194903,   26.5,       26.73,      988.4595482286043,    988.9682041743093
20220906_194906,   26.49,       26.73,      988.4745012598665,    988.8857632203507
20220906_194909,   26.5,       26.73,      988.4822275187603,    988.8684822717828
20220906_194912,   26.49,       26.73,      988.465170536631,    988.9118270387963
20220906_194915,   26.49,       26.73,      988.4518221674998,    988.8945459720335
20220906_194918,   26.49,       26.73,      988.4077597160591,    988.9291082254551
20220906_194921,   26.49,       26.73,      988.4211080125401,    988.9118270387963
20220906_194923,   26.49,       26.73,      988.4170905830308,    988.9030442888146
20220906_194926,   26.5,       26.73,      988.4421822611926,    988.9291082254551
20220906_194929,   26.49,       26.73,      988.4211080125401,    988.9248589567975
20220906_194932,   26.5,       26.73,      988.467583354154,    988.8727313199066
20220906_194935,   26.5,       26.74,      988.4421822611926,    988.9545613406565
20220906_194938,   26.5,       26.74,      988.4555306742415,    988.9330306339975
20220906_194941,   26.5,       26.74,      988.41950284519,    988.8939345903669
20220906_194944,   26.5,       26.73,      988.3968232424393,    988.855450430436
20220906_194946,   26.49,       26.74,      988.4785189119025,    988.9372799171808
20220906_194949,   26.5,       26.74,      988.4635657885751,    988.9284970810309
20220906_194952,   26.5,       26.75,      988.4635657885751,    988.9497009421
20220906_194955,   26.5,       26.74,      988.467583354154,    988.9199986136015
20220906_194958,   26.51,       26.74,      988.4979891512168,    988.9199986136015
20220906_195001,   26.5,       26.74,      988.4408862088194,    988.9545613406565
20220906_195004,   26.5,       26.73,      988.4502172670672,    988.9421402025541
20220906_195007,   26.5,       26.73,      988.4408862088194,    988.9509228103575
20220906_195009,   26.5,       26.73,      988.4235202424725,    988.8727313199066
20220906_195012,   26.49,       26.74,      988.4918672933142,    988.8678705905423
20220906_195015,   26.5,       26.74,      988.4635657885751,    988.8678705905423
20220906_195018,   26.5,       26.73,      988.4595482286043,    988.9682041743093
20220906_195021,   26.5,       26.73,      988.4595482286043,    988.9030442888146
20220906_195024,   26.5,       26.73,      988.4021370588878,    988.9336415663023
20220906_195027,   26.49,       26.73,      988.4437870859548,    988.9248589567975
20220906_195030,   26.49,       26.74,      988.3944114257181,    988.9069665990579
20220906_195032,   26.5,       26.73,      988.5089243878401,    988.8945459720335
20220906_195035,   26.49,       26.73,      988.4611529388246,    988.9248589567975
20220906_195038,   26.5,       26.73,      988.4688790934307,    988.9291082254551
20220906_195041,   26.5,       26.73,      988.4595482286043,    988.9163604421437
20220906_195044,   26.5,       26.73,      988.4421822611926,    988.9033286306326
20220906_195047,   26.5,       26.73,      988.4421822611926,    988.8857632203507
20220906_195050,   26.5,       26.73,      988.428833854284,    988.9163604421437
20220906_195053,   26.5,       26.73,      988.4421822611926,    988.9293922595072
20220906_195055,   26.5,       26.73,      988.4595482286043,    988.9597053250764
20220906_195058,   26.5,       26.73,      988.486245181582,    988.8900123292728
20220906_195101,   26.5,       26.73,      988.472896702023,    988.8987951266472
20220906_195104,   26.5,       26.74,      988.41950284519,    988.9199986136015
20220906_195107,   26.5,       26.73,      988.4542347784164,    988.8727313199066
20220906_195110,   26.5,       26.74,      988.4101717393856,    988.8633365343866
20220906_195113,   26.5,       26.74,      988.4822275187603,    988.8503044426153
20220906_195116,   26.51,       26.74,      988.4753094575664,    988.9460626602458
20220906_195119,   26.5,       26.74,      988.4408862088194,    988.9284970810309
20220906_195121,   26.5,       26.73,      988.4688790934307,    988.9160762542086
20220906_195124,   26.5,       26.74,      988.4275376453626,    988.8806176640729
20220906_195127,   26.5,       26.74,      988.4502172670672,    988.9154649599967
20220906_195130,   26.5,       26.74,      988.4461997613258,    988.8894007354866
20220906_195133,   26.51,       26.74,      988.4312460222382,    988.8806176640729
20220906_195136,   26.5,       26.74,      988.4368687516996,    988.8809025875285
20220906_195139,   26.5,       26.73,      988.4461997613258,    988.9291082254551
20220906_195142,   26.5,       26.73,      988.4101717393856,    988.8639484277469
20220906_195145,   26.51,       26.74,      988.444594635753,    988.9197141517952
20220906_195147,   26.5,       26.74,      988.4635657885751,    988.8894007354866
20220906_195150,   26.5,       26.74,      988.4502172670672,    988.8894007354866
20220906_195153,   26.5,       26.74,      988.4542347784164,    988.8678705905423
20220906_195156,   26.5,       26.73,      988.4502172670672,    988.9160762542086
20220906_195159,   26.5,       26.73,      988.4635657885751,    988.8900123292728
20220906_195202,   26.49,       26.73,      988.4211080125401,    988.9075778309375
20220906_195205,   26.5,       26.73,      988.4021370588878,    988.9900186345901
20220906_195208,   26.5,       26.73,      988.4555306742415,    988.9030442888146
20220906_195210,   26.5,       26.74,      988.4408862088194,    988.9330306339975
20220906_195213,   26.49,       26.73,      988.4918672933142,    988.8900123292728
20220906_195216,   26.5,       26.73,      988.4275376453626,    988.9421402025541
20220906_195219,   26.5,       26.74,      988.428833854284,    988.8981837138147
20220906_195222,   26.5,       26.74,      988.486245181582,    988.9242478435397
20220906_195225,   26.49,       26.74,      988.4785189119025,    988.9242478435397
20220906_195228,   26.49,       26.73,      988.465170536631,    988.9118270387963
20220906_195231,   26.5,       26.74,      988.428833854284,    988.8721196074998
20220906_195234,   26.49,       26.73,      988.465170536631,    988.8900123292728
20220906_195236,   26.5,       26.74,      988.4688790934307,    988.9199986136015
20220906_195239,   26.5,       26.73,      988.472896702023,    988.8769803755837
20220906_195242,   26.49,       26.72,      988.4437870859548,    988.8339207343354
20220906_195245,   26.49,       26.73,      988.497180165485,    988.9118270387963
20220906_195248,   26.49,       26.73,      988.4437870859548,    988.8815141189822
20220906_195251,   26.49,       26.73,      988.4437870859548,    988.9206096956937
20220906_195254,   26.49,       26.73,      988.497180165485,    988.8945459720335
20220906_195257,   26.48,       26.73,      988.502801910493,    988.9378908806513
20220906_195259,   26.49,       26.72,      988.5201679501359,    988.9251429602668
20220906_195302,   26.49,       26.73,      988.4437870859548,    988.9163604421437
20220906_195305,   26.48,       26.73,      988.4360610671669,    988.9163604421437
20220906_195308,   26.48,       26.73,      988.4720878704835,    988.9075778309375
20220906_195311,   26.49,       26.73,      988.5319124743907,    988.8987951266472
20220906_195314,   26.49,       26.73,      988.506819708821,    988.9248589567975
20220906_195317,   26.49,       26.72,      988.4704836134397,    988.9381747302375
20220906_195320,   26.49,       26.73,      988.4704836134397,    988.9163604421437
20220906_195323,   26.49,       26.73,      988.4838318863922,    988.9075778309375
20220906_195325,   26.48,       26.72,      988.4587397560477,    988.9381747302375
20220906_195328,   26.49,       26.72,      988.4838318863922,    988.9251429602668
20220906_195331,   26.49,       26.72,      988.4838318863922,    988.9381747302375
20220906_195334,   26.49,       26.72,      988.4785189119025,    988.9642382877355
20220906_195337,   26.49,       26.72,      988.4838318863922,    988.9690979576102
20220906_195340,   26.49,       26.73,      988.4838318863922,    988.9684877467113
20220906_195343,   26.48,       26.72,      988.4627573860771,    988.9381747302375
20220906_195346,   26.49,       26.72,      988.4838318863922,    988.9642382877355
20220906_195349,   26.49,       26.73,      988.4801232446113,    988.981519587484
20220906_195351,   26.5,       26.73,      988.472896702023,    988.9163604421437
20220906_195354,   26.48,       26.73,      988.4894537295477,    988.9293922595072
20220906_195357,   26.49,       26.73,      988.4785189119025,    988.9684877467113
20220906_195400,   26.49,       26.73,      988.4838318863922,    988.9336415663023
20220906_195403,   26.49,       26.73,      988.4918672933142,    988.981519587484
20220906_195406,   26.49,       26.73,      988.4878495870487,    988.9988010071303
20220906_195409,   26.5,       26.73,      988.4822275187603,    988.9597053250764
20220906_195412,   26.49,       26.73,      988.4785189119025,    988.963954745916
20220906_195415,   26.49,       26.73,      988.4745012598665,    988.9597053250764
20220906_195417,   26.49,       26.72,      988.5319124743907,    988.9342522577251
20220906_195420,   26.49,       26.73,      988.523876742091,    988.955455911791
20220906_195423,   26.5,       26.73,      988.49557595023,    988.9769866873269
20220906_195426,   26.49,       26.73,      988.4704836134397,    988.9684877467113
20220906_195429,   26.49,       26.73,      988.523876742091,    988.9597053250764
20220906_195432,   26.49,       26.73,      988.5278946054365,    988.9988010071303
20220906_195435,   26.49,       26.72,      988.5185640745584,    988.9512065060603
20220906_195438,   26.49,       26.73,      988.4918672933142,    988.9812361689657
20220906_195441,   26.49,       26.72,      988.4745012598665,    988.9772700752628
20220906_195443,   26.5,       26.73,      988.49557595023,    989.0075832865862
20220906_195446,   26.5,       26.73,      988.486245181582,    988.955455911791
20220906_195449,   26.49,       26.73,      988.4878495870487,    988.9900186345901
20220906_195452,   26.5,       26.73,      988.4902628500122,    988.9421402025541
20220906_195455,   26.5,       26.73,      988.539639161222,    988.9900186345901
20220906_195458,   26.5,       26.73,      988.4822275187603,    989.0030505877058
20220906_195501,   26.5,       26.73,      988.5436570465712,    988.955455911791
20220906_195504,   26.5,       26.72,      988.5262906571015,    989.0033336678744
20220906_195507,   26.49,       26.73,      988.4918672933142,    989.0030505877058
20220906_195509,   26.49,       26.73,      988.5319124743907,    988.9900186345901
20220906_195512,   26.5,       26.73,      988.5036113899414,    989.0030505877058
20220906_195515,   26.5,       26.73,      988.4995936672815,    988.9727372132421
20220906_195518,   26.5,       26.74,      988.516959936011,    988.9721267303003
20220906_195521,   26.5,       26.73,      988.516959936011,    988.9336415663023
20220906_195524,   26.5,       26.72,      988.5529876714828,    988.9772700752628
20220906_195527,   26.49,       26.74,      988.5185640745584,    988.9851587741061
20220906_195530,   26.5,       26.73,      988.5743721811107,    989.0336470090974
20220906_195533,   26.49,       26.73,      988.4878495870487,    989.0118329128528
20220906_195535,   26.5,       26.73,      988.5623181996837,    988.9988010071303
20220906_195538,   26.5,       26.73,      988.5930332391075,    988.98576910726
20220906_195541,   26.51,       26.74,      988.55540166667,    989.0285045965402
20220906_195544,   26.49,       26.73,      988.5052156808661,    989.0203321880491
20220906_195547,   26.5,       26.73,      988.5610235562496,    989.0073001758356
20220906_195550,   26.5,       26.74,      988.539639161222,    989.0285045965402
20220906_195553,   26.5,       26.73,      988.6157121097718,    989.0030505877058
20220906_195556,   26.49,       26.74,      988.5946364255533,    988.9763761732197
20220906_195559,   26.5,       26.74,      988.6063817739299,    988.9851587741061
20220906_195601,   26.5,       26.74,      988.5489697375123,    989.0372870078543
20220906_195604,   26.5,       26.74,      988.5877208121124,    989.0066899301388
20220906_195607,   26.5,       26.73,      988.5837027584648,    989.0421464821671
20220906_195610,   26.5,       26.74,      988.5796847104257,    989.0242549406385
20220906_195613,   26.49,       26.73,      988.6346815913062,    989.0421464821671
20220906_195616,   26.5,       26.74,      988.5623181996837,    989.0503190809227
20220906_195619,   26.49,       26.73,      988.5719577107297,    989.0682104410702
20220906_195622,   26.5,       26.72,      988.575666667995,    988.9772700752628
20220906_195625,   26.49,       26.72,      988.5586092924766,    989.0293972838948
20220906_195628,   26.49,       26.73,      988.5869092488127,    989.016082546674
20220906_195630,   26.5,       26.73,      988.589015142447,    989.0724602954277
20220906_195633,   26.5,       26.73,      988.589015142447,    989.0421464821671
20220906_195636,   26.49,       26.73,      988.567939679086,    989.0378967418551
20220906_195639,   26.49,       26.73,      988.5639216530514,    989.076992529251
20220906_195642,   26.49,       26.73,      988.5853061351233,    989.0509286651348
20220906_195645,   26.5,       26.72,      988.5837027584648,    989.06456978781
20220906_195648,   26.5,       26.73,      988.589015142447,    989.0336470090974
20220906_195651,   26.49,       26.72,      988.5545913150626,    989.0124427055498
20220906_195654,   26.49,       26.73,      988.5586092924766,    989.0378967418551
20220906_195657,   26.49,       26.73,      988.5853061351233,    989.0594282598045
20220906_195659,   26.49,       26.73,      988.5986545656571,    989.0466788791316
20220906_195702,   26.49,       26.73,      988.5719577107297,    989.0378967418551
